event_name,event_date,event_location,weight_class,title_bout,fighter_a,fighter_b,winner,method,round,time,a_kd,b_kd,a_sig_str_lnd,b_sig_str_lnd,a_sig_str_att,b_sig_str_att,a_total_str_lnd,b_total_str_lnd,a_total_str_att,b_total_str_att,a_td_lnd,b_td_lnd,a_td_att,b_td_att,a_sub_att,b_sub_att,a_rev,b_rev,a_ctrl_sec,b_ctrl_sec,fight_url,a_age,b_age,a_height_cm,b_height_cm,a_reach_cm,b_reach_cm,a_stance,b_stance
UFC 2010-07-03,2010-07-03,"Las Vegas, Nevada, USA",Welterweight,0,Forrest Petz,Daniel Roberts,b,S-DEC,3,5:00,0,0,32,7,100,17,0,0,0,0,1,1,6,1,0,1,0,0,0,0,,34,29,175.26,177.8,180.34,187.96,Orthodox,Southpaw
UFC 2010-07-03,2010-07-03,"Las Vegas, Nevada, USA",Heavyweight,0,Brendan Schaub,Chris Tuchscherer,a,KO/TKO,1,1:07,0,0,18,12,39,65,0,0,0,0,0,0,0,7,0,0,0,0,0,0,,27,34,193.04,187.96,198.12,193.04,Orthodox,Orthodox
UFC 2010-08-01,2010-08-01,"San Diego, California, USA",Welterweight,0,John Howard,Jake Ellenberger,b,KO/TKO,3,2:21,0,0,15,22,25,51,0,0,0,0,4,2,4,3,1,2,0,0,0,0,,27,25,170.18,175.26,180.34,180.34,Orthodox,Orthodox
UFC 2010-08-01,2010-08-01,"San Diego, California, USA",Light Heavyweight,0,Jon Jones,Vladimir Matyushenko,a,KO/TKO,1,1:52,0,0,33,23,65,48,0,0,0,0,2,2,4,5,0,0,0,0,0,0,,23,39,193.04,182.88,213.36,187.96,Orthodox,Orthodox
UFC 2010-08-01,2010-08-01,"San Diego, California, USA",Middleweight,0,Mark Munoz,Yushin Okami,b,S-DEC,3,5:00,0,0,27,31,58,73,0,0,0,0,1,2,3,4,0,1,0,0,0,0,,32,29,182.88,187.96,182.88,190.5,Orthodox,Southpaw
UFC 2010-08-01,2010-08-01,"San Diego, California, USA",Lightweight,0,Tyson Griffin,Takanori Gomi,b,KO/TKO,1,1:04,0,0,50,20,134,118,0,0,0,0,1,0,3,0,1,0,0,0,0,0,,26,31,167.64,170.18,172.72,177.8,Orthodox,Southpaw
UFC 2010-08-01,2010-08-01,"San Diego, California, USA",Middleweight,0,Rob Kimmons,Steve Steinbeiss,a,U-DEC,3,5:00,0,0,10,7,25,19,0,0,0,0,0,0,2,0,2,0,0,0,0,0,,29,29,177.8,190.5,185.42,190.5,Orthodox,Orthodox
UFC 2010-08-01,2010-08-01,"San Diego, California, USA",Welterweight,0,DaMarques Johnson,Matthew Riddle,b,KO/TKO,2,4:29,0,0,19,46,48,75,0,0,0,0,0,4,0,7,1,1,0,0,0,0,,28,24,185.42,185.42,190.5,187.96,Orthodox,Southpaw
UFC 2010-08-01,2010-08-01,"San Diego, California, USA",Light Heavyweight,0,James Irvin,Igor Pokrajac,b,SUB,1,2:29,0,0,5,21,10,58,0,0,0,0,0,2,0,3,0,0,0,0,0,0,,31,31,187.96,182.88,190.5,193.04,Orthodox,Orthodox
UFC 2010-08-01,2010-08-01,"San Diego, California, USA",Middleweight,0,Brian Stann,Mike Massenzio,a,SUB,3,3:10,0,0,23,2,67,6,0,0,0,0,0,0,0,1,0,2,0,0,0,0,,29,27,185.42,187.96,187.96,185.42,Orthodox,Southpaw
UFC 2010-08-01,2010-08-01,"San Diego, California, USA",Lightweight,0,Darren Elkins,Charles Oliveira,b,SUB,1,0:41,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,26,20,177.8,177.8,180.34,187.96,Orthodox,Orthodox
UFC 2010-08-01,2010-08-01,"San Diego, California, USA",Lightweight,0,Paul Kelly,Jacob Volkmann,b,U-DEC,3,5:00,0,0,39,18,110,44,0,0,0,0,1,2,2,6,1,0,0,0,0,0,,25,29,175.26,175.26,177.8,180.34,Orthodox,Southpaw
UFC 2010-08-07,2010-08-07,"Oakland, California, USA",Middleweight,1,Anderson Silva,Chael Sonnen,a,SUB,5,3:10,0,0,33,31,44,68,0,0,0,0,0,3,1,6,0,0,0,0,0,0,,35,33,187.96,185.42,195.58,187.96,Southpaw,Southpaw
UFC 2010-08-07,2010-08-07,"Oakland, California, USA",Welterweight,0,Jon Fitch,Thiago Alves,a,U-DEC,3,5:00,0,0,36,29,69,59,0,0,0,0,3,0,6,2,1,0,0,0,0,0,,32,26,182.88,175.26,193.04,177.8,Orthodox,Orthodox
UFC 2010-08-07,2010-08-07,"Oakland, California, USA",Lightweight,0,Clay Guida,Rafael Dos Anjos,a,SUB,3,1:51,0,0,31,31,79,80,0,0,0,0,3,3,7,6,1,2,0,0,0,0,,28,25,170.18,172.72,177.8,177.8,Orthodox,Southpaw
UFC 2010-08-07,2010-08-07,"Oakland, California, USA",Welterweight,0,Matt Hughes,Ricardo Almeida,a,SUB,1,3:15,0,0,23,19,42,32,0,0,0,0,2,3,4,6,1,1,0,0,0,0,,36,33,175.26,182.88,185.42,187.96,Switch,Orthodox
UFC 2010-08-07,2010-08-07,"Oakland, California, USA",Heavyweight,0,Roy Nelson,Junior Dos Santos,b,U-DEC,3,5:00,0,0,8,25,21,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,34,26,182.88,193.04,182.88,195.58,Orthodox,Orthodox
UFC 2010-08-07,2010-08-07,"Oakland, California, USA",Welterweight,0,Dustin Hazelett,Rick Story,b,KO/TKO,2,1:15,0,0,14,29,35,89,0,0,0,0,0,3,1,4,2,2,0,0,0,0,,24,25,185.42,175.26,193.04,180.34,Orthodox,Southpaw
UFC 2010-08-07,2010-08-07,"Oakland, California, USA",Welterweight,0,Johny Hendricks,Charlie Brenneman,a,KO/TKO,2,0:40,0,0,36,33,64,53,0,0,0,0,5,6,10,10,1,0,0,0,0,0,,26,29,175.26,177.8,175.26,182.88,Southpaw,Orthodox
UFC 2010-08-07,2010-08-07,"Oakland, California, USA",Light Heavyweight,0,Todd Brown,Tim Boetsch,b,U-DEC,3,5:00,0,0,0,26,0,54,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,33,29,180.34,182.88,188.0,187.96,Orthodox,Orthodox
UFC 2010-08-07,2010-08-07,"Oakland, California, USA",Heavyweight,0,Stefan Struve,Christian Morecraft,a,KO/TKO,2,0:22,0,0,14,0,32,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,,22,23,210.82,198.12,213.36,205.74,Orthodox,Orthodox
UFC 2010-08-07,2010-08-07,"Oakland, California, USA",Welterweight,0,Ben Saunders,Dennis Hallman,b,U-DEC,3,5:00,0,0,26,7,40,30,0,0,0,0,0,1,1,6,1,2,0,0,0,0,,27,34,187.96,175.26,195.58,182.88,Orthodox,Orthodox
UFC 2010-08-07,2010-08-07,"Oakland, California, USA",Light Heavyweight,0,Rodney Wallace,Phil Davis,b,U-DEC,3,5:00,0,0,24,31,53,50,0,0,0,0,9,2,14,4,2,1,0,0,0,0,,28,25,175.26,187.96,182.88,200.66,Switch,Orthodox
UFC 2010-08-28,2010-08-28,"Boston, Massachusetts, USA",Middleweight,0,Demian Maia,Mario Miranda,a,U-DEC,3,5:00,0,0,12,29,26,55,0,0,0,0,1,2,4,3,1,0,0,0,0,0,,32,31,185.42,190.5,182.88,187.96,Southpaw,Orthodox
UFC 2010-08-28,2010-08-28,"Boston, Massachusetts, USA",Lightweight,1,Frankie Edgar,BJ Penn,a,U-DEC,5,5:00,0,0,48,41,105,67,0,0,0,0,4,1,12,3,0,1,0,0,0,0,,28,31,167.64,175.26,172.72,177.8,Orthodox,Orthodox
UFC 2010-08-28,2010-08-28,"Boston, Massachusetts, USA",Heavyweight,0,Randy Couture,James Toney,a,SUB,1,3:19,0,0,35,0,56,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,,47,42,185.42,175.26,190.5,183.0,Orthodox,Orthodox
UFC 2010-08-28,2010-08-28,"Boston, Massachusetts, USA",Lightweight,0,Kenny Florian,Gray Maynard,b,U-DEC,3,5:00,0,0,26,24,54,58,0,0,0,0,2,3,3,4,1,1,0,0,0,0,,34,31,177.8,175.26,187.96,177.8,Southpaw,Orthodox
UFC 2010-08-28,2010-08-28,"Boston, Massachusetts, USA",Lightweight,0,Joe Lauzon,Gabe Ruediger,a,SUB,1,2:01,0,0,12,7,23,23,0,0,0,0,2,2,3,12,2,0,0,0,0,0,,26,32,177.8,177.8,180.34,178.0,Orthodox,Orthodox
UFC 2010-08-28,2010-08-28,"Boston, Massachusetts, USA",Welterweight,0,Nate Diaz,Marcus Davis,a,SUB,3,4:02,0,0,24,22,57,43,0,0,0,0,1,1,3,3,1,1,0,0,0,0,,25,37,182.88,177.8,193.04,177.8,Southpaw,Southpaw
UFC 2010-08-28,2010-08-28,"Boston, Massachusetts, USA",Lightweight,0,Andre Winner,Nik Lentz,b,U-DEC,3,5:00,0,0,40,61,91,142,0,0,0,0,0,4,0,9,0,2,0,0,0,0,,28,26,180.34,172.72,185.42,172.72,Orthodox,Orthodox
UFC 2010-08-28,2010-08-28,"Boston, Massachusetts, USA",Middleweight,0,Dan Miller,John Salter,a,SUB,2,1:53,0,0,19,5,62,20,0,0,0,0,1,1,6,3,1,0,0,0,0,0,,29,25,185.42,185.42,187.96,187.96,Orthodox,Southpaw
UFC 2010-08-28,2010-08-28,"Boston, Massachusetts, USA",Welterweight,0,Nick Osipczak,Greg Soto,b,U-DEC,3,5:00,0,0,29,21,55,40,0,0,0,0,1,0,2,0,1,0,0,0,0,0,,25,24,187.96,180.34,193.04,185.42,Orthodox,Orthodox
UFC 2010-08-28,2010-08-28,"Boston, Massachusetts, USA",Welterweight,0,Mike Pierce,Amilcar Alves,a,SUB,3,3:11,0,0,40,0,91,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,,29,22,172.72,182.88,177.8,185.42,Orthodox,Southpaw
UFC 2010-09-15,2010-09-15,"Austin, Texas, USA",Middleweight,0,Nate Marquardt,Rousimar Palhares,a,KO/TKO,1,3:28,0,0,28,10,50,38,0,0,0,0,2,2,3,5,1,2,0,0,0,0,,31,30,182.88,172.72,187.96,180.34,Orthodox,Orthodox
UFC 2010-09-15,2010-09-15,"Austin, Texas, USA",Lightweight,0,Efrain Escudero,Charles Oliveira,b,SUB,3,2:25,0,0,32,3,79,4,0,0,0,0,2,0,4,0,0,2,0,0,0,0,,24,20,175.26,177.8,177.8,187.96,Orthodox,Orthodox
UFC 2010-09-15,2010-09-15,"Austin, Texas, USA",Lightweight,0,Jim Miller,Gleison Tibau,a,U-DEC,3,5:00,0,0,28,14,77,39,0,0,0,0,2,4,6,7,2,1,0,0,0,0,,27,26,172.72,177.8,180.34,180.34,Southpaw,Southpaw
UFC 2010-09-15,2010-09-15,"Austin, Texas, USA",Lightweight,0,Cole Miller,Ross Pearson,a,SUB,2,1:49,0,0,15,62,52,136,0,0,0,0,0,0,2,1,2,0,0,0,0,0,,26,25,185.42,172.72,187.96,175.26,Orthodox,Orthodox
UFC 2010-09-15,2010-09-15,"Austin, Texas, USA",Lightweight,0,Yves Edwards,John Gunderson,a,U-DEC,3,5:00,0,0,21,16,39,58,0,0,0,0,0,2,1,3,1,2,0,0,0,0,,33,31,175.26,175.26,185.42,175.26,Southpaw,Orthodox
UFC 2010-09-15,2010-09-15,"Austin, Texas, USA",Light Heavyweight,0,Jared Hamman,Kyle Kingsbury,b,U-DEC,3,5:00,0,0,33,18,80,50,0,0,0,0,1,1,2,6,0,0,0,0,0,0,,28,28,190.5,193.04,190.5,193.04,Orthodox,Orthodox
UFC 2010-09-15,2010-09-15,"Austin, Texas, USA",Middleweight,0,Tomasz Drwal,David Branch,b,U-DEC,3,5:00,0,0,23,20,63,39,0,0,0,0,2,0,3,0,0,0,0,0,0,0,,28,28,185.42,185.42,193.04,198.12,Orthodox,Orthodox
UFC 2010-09-15,2010-09-15,"Austin, Texas, USA",Middleweight,0,Rich Attonito,Rafael Natal,a,U-DEC,3,5:00,0,0,24,0,67,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,,33,27,177.8,182.88,182.88,193.04,Orthodox,Orthodox
UFC 2010-09-15,2010-09-15,"Austin, Texas, USA",Welterweight,0,TJ Waldburger,David Mitchell,a,U-DEC,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,30,180.34,182.88,190.5,193.04,Orthodox,Orthodox
UFC 2010-09-15,2010-09-15,"Austin, Texas, USA",Welterweight,0,Brian Foster,Forrest Petz,a,KO/TKO,1,1:07,0,0,13,30,50,95,0,0,0,0,1,1,2,4,0,0,0,0,0,0,,26,34,175.26,175.26,180.34,180.34,Orthodox,Orthodox
UFC 2010-09-25,2010-09-25,"Indianapolis, Indiana, USA",Light Heavyweight,0,Rogerio Nogueira,Ryan Bader,b,U-DEC,3,5:00,0,0,18,30,44,71,0,0,0,0,0,3,1,6,0,0,0,0,0,0,,34,27,187.96,187.96,190.5,187.96,Southpaw,Orthodox
UFC 2010-09-25,2010-09-25,"Indianapolis, Indiana, USA",Welterweight,0,Matt Serra,Chris Lytle,b,U-DEC,3,5:00,0,0,16,30,44,69,0,0,0,0,2,1,6,2,1,1,0,0,0,0,,36,36,167.64,180.34,172.72,172.72,Orthodox,Orthodox
UFC 2010-09-25,2010-09-25,"Indianapolis, Indiana, USA",Lightweight,0,Sean Sherk,Evan Dunham,a,S-DEC,3,5:00,0,0,34,30,72,81,0,0,0,0,4,2,10,3,0,1,0,0,0,0,,37,28,167.64,177.8,170.18,177.8,Orthodox,Southpaw
UFC 2010-09-25,2010-09-25,"Indianapolis, Indiana, USA",Lightweight,0,Melvin Guillard,Jeremy Stephens,a,S-DEC,3,5:00,0,0,13,28,35,61,0,0,0,0,1,1,2,2,0,0,0,0,0,0,,27,24,175.26,172.72,172.72,180.34,Orthodox,Orthodox
UFC 2010-09-25,2010-09-25,"Indianapolis, Indiana, USA",Heavyweight,0,Frank Mir,Mirko Cro Cop,a,,3,,0,0,10,21,20,47,0,0,0,0,1,0,2,1,1,0,0,0,0,0,,31,36,190.5,187.96,200.66,185.42,Southpaw,Southpaw
UFC 2010-09-25,2010-09-25,"Indianapolis, Indiana, USA",Heavyweight,0,Matt Mitrione,Joey Beltran,a,U-DEC,3,5:00,0,0,29,60,49,114,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,32,28,190.5,185.42,200.66,190.5,Switch,Orthodox
UFC 2010-09-25,2010-09-25,"Indianapolis, Indiana, USA",Lightweight,0,Thiago Tavares,Pat Audinwood,a,SUB,1,3:47,0,0,21,0,49,0,0,0,0,0,3,0,7,0,2,0,0,0,0,0,,25,24,170.18,182.88,172.72,188.0,Orthodox,Orthodox
UFC 2010-09-25,2010-09-25,"Indianapolis, Indiana, USA",Lightweight,0,Steve Lopez,Waylon Lowe,b,S-DEC,3,5:00,0,0,6,1,50,6,0,0,0,0,0,1,0,6,0,0,0,0,0,0,,26,29,180.34,170.18,180.34,165.0,Orthodox,Southpaw
UFC 2010-09-25,2010-09-25,"Indianapolis, Indiana, USA",Welterweight,0,TJ Grant,Julio Paulino,a,U-DEC,3,5:00,0,0,38,17,67,63,0,0,0,0,1,0,4,0,0,0,0,0,0,0,,26,34,177.8,182.88,182.88,185.42,Orthodox,Orthodox
UFC 2010-09-25,2010-09-25,"Indianapolis, Indiana, USA",Middleweight,0,CB Dollaway,Joe Doerksen,a,SUB,1,2:13,0,0,13,15,30,29,0,0,0,0,2,2,4,4,1,2,0,0,0,0,,27,32,187.96,182.88,193.04,190.5,Orthodox,Orthodox
UFC 2010-09-25,2010-09-25,"Indianapolis, Indiana, USA",Heavyweight,0,Mark Hunt,Sean McCorkle,b,SUB,1,1:03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,36,34,177.8,200.66,182.88,205.74,Orthodox,Orthodox
UFC 2010-10-16,2010-10-16,"London, England, United Kingdom",Welterweight,0,John Hathaway,Mike Pyle,b,U-DEC,3,5:00,0,0,53,17,113,43,0,0,0,0,4,0,7,6,1,2,0,0,0,0,,23,35,185.42,182.88,190.5,187.96,Orthodox,Orthodox
UFC 2010-10-16,2010-10-16,"London, England, United Kingdom",Middleweight,0,Michael Bisping,Yoshihiro Akiyama,a,U-DEC,3,5:00,0,0,40,41,96,111,0,0,0,0,2,4,3,5,0,0,0,0,0,0,,31,35,185.42,177.8,190.5,185.42,Orthodox,Orthodox
UFC 2010-10-16,2010-10-16,"London, England, United Kingdom",Welterweight,0,Dan Hardy,Carlos Condit,b,KO/TKO,1,4:27,0,0,30,45,83,112,0,0,0,0,0,1,2,3,0,2,0,0,0,0,,28,26,182.88,187.96,187.96,190.5,Orthodox,Orthodox
UFC 2010-10-16,2010-10-16,"London, England, United Kingdom",Welterweight,0,James Wilks,Claude Patrick,b,U-DEC,3,5:00,0,0,25,13,53,18,0,0,0,0,1,1,3,2,4,2,0,0,0,0,,32,30,185.42,180.34,190.5,190.5,Orthodox,Orthodox
UFC 2010-10-16,2010-10-16,"London, England, United Kingdom",Heavyweight,0,Rob Broughton,Vinicius Queiroz,a,SUB,3,1:43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,27,187.96,200.66,187.96,202.0,Orthodox,Orthodox
UFC 2010-10-16,2010-10-16,"London, England, United Kingdom",Lightweight,0,Paul Sass,Mark Holst,a,SUB,1,4:45,0,0,0,2,0,17,0,0,0,0,0,1,0,1,0,3,0,0,0,0,,22,25,182.88,182.88,185.42,190.0,Orthodox,Orthodox
UFC 2010-10-16,2010-10-16,"London, England, United Kingdom",Lightweight,0,Spencer Fisher,Curt Warburton,a,U-DEC,3,5:00,0,0,36,0,77,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,,34,29,170.18,182.88,177.8,185.42,Southpaw,Orthodox
UFC 2010-10-16,2010-10-16,"London, England, United Kingdom",Light Heavyweight,0,James McSweeney,Fabio Maldonado,b,KO/TKO,3,0:48,0,0,32,0,56,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,,29,30,193.04,185.42,195.58,190.5,Switch,Orthodox
UFC 2010-10-16,2010-10-16,"London, England, United Kingdom",Light Heavyweight,0,Cyrille Diabate,Alexander Gustafsson,b,SUB,2,2:41,0,0,17,3,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,37,23,198.12,195.58,205.74,200.66,Southpaw,Orthodox
UFC 2010-10-23,2010-10-23,"Anaheim, California, USA",Heavyweight,1,Brock Lesnar,Cain Velasquez,b,KO/TKO,1,4:12,0,0,29,44,40,67,0,0,0,0,2,2,3,5,0,0,0,0,0,0,,33,28,190.5,185.42,205.74,195.58,Orthodox,Orthodox
UFC 2010-10-23,2010-10-23,"Anaheim, California, USA",Welterweight,0,Jake Shields,Martin Kampmann,a,S-DEC,3,5:00,0,0,0,25,0,56,0,0,0,0,0,1,0,2,0,2,0,0,0,0,,31,28,182.88,182.88,182.88,182.88,Orthodox,Orthodox
UFC 2010-10-23,2010-10-23,"Anaheim, California, USA",Welterweight,0,Diego Sanchez,Paulo Thiago,a,U-DEC,3,5:00,0,0,33,14,78,37,0,0,0,0,1,1,4,5,1,1,0,0,0,0,,28,29,177.8,180.34,182.88,185.42,Southpaw,Orthodox
UFC 2010-10-23,2010-10-23,"Anaheim, California, USA",Light Heavyweight,0,Tito Ortiz,Matt Hamill,b,U-DEC,3,5:00,0,0,27,32,50,76,0,0,0,0,2,2,4,4,0,0,0,0,0,0,,35,34,190.5,185.42,187.96,193.04,Orthodox,Orthodox
UFC 2010-10-23,2010-10-23,"Anaheim, California, USA",Heavyweight,0,Brendan Schaub,Gabriel Gonzaga,a,U-DEC,3,5:00,0,0,16,13,27,25,0,0,0,0,0,1,0,2,0,1,0,0,0,0,,27,31,193.04,187.96,198.12,193.04,Orthodox,Orthodox
UFC 2010-10-23,2010-10-23,"Anaheim, California, USA",Middleweight,0,Court McGee,Ryan Jensen,a,SUB,3,1:21,0,0,22,11,59,21,0,0,0,0,5,0,7,2,1,1,0,0,0,0,,25,33,180.34,185.42,190.5,193.04,Orthodox,Orthodox
UFC 2010-10-23,2010-10-23,"Anaheim, California, USA",Welterweight,0,Mike Guymon,Daniel Roberts,b,SUB,1,1:13,0,0,32,6,61,23,0,0,0,0,2,4,3,4,1,2,0,0,0,0,,36,30,182.88,177.8,187.96,187.96,Orthodox,Southpaw
UFC 2010-10-23,2010-10-23,"Anaheim, California, USA",Lightweight,0,Sam Stout,Paul Taylor,a,S-DEC,3,5:00,0,0,56,45,212,99,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,26,30,175.26,182.88,177.8,182.88,Orthodox,Orthodox
UFC 2010-10-23,2010-10-23,"Anaheim, California, USA",Middleweight,0,Chris Camozzi,Dongi Yang,a,S-DEC,3,5:00,0,0,62,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,25,187.96,177.8,193.04,180.34,Orthodox,Southpaw
UFC 2010-10-23,2010-10-23,"Anaheim, California, USA",Heavyweight,0,Jon Madsen,Gilbert Yvel,a,KO/TKO,1,1:48,0,0,32,18,75,51,0,0,0,0,1,0,2,0,0,1,0,0,0,0,,30,34,182.88,187.96,182.88,195.58,Orthodox,Orthodox
UFC 2010-10-23,2010-10-23,"Anaheim, California, USA",Middleweight,0,Patrick Cote,Tom Lawlor,b,U-DEC,3,5:00,0,0,22,27,50,73,0,0,0,0,0,2,2,15,0,1,0,0,0,0,,30,27,180.34,182.88,180.34,187.96,Orthodox,Southpaw
UFC 2010-11-13,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Light Heavyweight,0,Krzysztof Soszynski,Goran Reljic,a,U-DEC,3,5:00,0,0,27,22,78,57,0,0,0,0,0,1,2,3,0,1,0,0,0,0,,33,26,185.42,190.5,195.58,205.74,Open Stance,Southpaw
UFC 2010-11-13,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Lightweight,0,Dennis Siver,Andre Winner,a,SUB,1,3:37,0,0,28,35,92,74,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,31,29,167.64,180.34,177.8,185.42,Orthodox,Orthodox
UFC 2010-11-13,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Welterweight,0,Amir Sadollah,Peter Sobotta,a,U-DEC,3,5:00,0,0,47,16,117,46,0,0,0,0,0,2,2,7,0,1,0,0,0,0,,30,23,177.8,182.88,187.96,190.5,Orthodox,Southpaw
UFC 2010-11-13,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Welterweight,0,Duane Ludwig,Nick Osipczak,a,S-DEC,3,5:00,0,0,10,29,22,58,0,0,0,0,0,1,0,2,0,1,0,0,0,0,,32,25,177.8,187.96,177.8,193.04,Orthodox,Orthodox
UFC 2010-11-13,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Middleweight,0,Nate Marquardt,Yushin Okami,b,U-DEC,3,5:00,0,0,26,30,49,74,0,0,0,0,2,2,3,4,1,1,0,0,0,0,,31,29,182.88,187.96,187.96,190.5,Orthodox,Southpaw
UFC 2010-11-13,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Welterweight,0,Pascal Krauss,Mark Scanlon,a,U-DEC,3,5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,23,27,185.42,175.26,182.88,177.8,Orthodox,Orthodox
UFC 2010-11-13,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Middleweight,0,Kyle Noke,Rob Kimmons,a,SUB,2,1:33,0,0,50,15,89,36,0,0,0,0,0,1,0,3,0,2,0,0,0,0,,30,29,185.42,177.8,193.04,185.42,Southpaw,Orthodox
UFC 2010-11-13,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Light Heavyweight,0,Seth Petruzelli,Karlos Vemola,b,KO/TKO,1,3:46,0,0,21,16,54,42,0,0,0,0,0,0,1,0,1,1,0,0,0,0,,30,25,182.88,182.88,193.04,190.5,Orthodox,Orthodox
UFC 2010-11-13,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Welterweight,0,Kris McCray,Carlos Eduardo Rocha,b,SUB,1,2:21,0,0,19,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,29,182.88,177.8,193.04,177.8,Orthodox,Orthodox
UFC 2010-11-13,2010-11-13,"Oberhausen, North Rhine-Westphalia, Germany",Light Heavyweight,0,Vladimir Matyushenko,Alexandre Ferreira,a,KO/TKO,1,2:20,0,0,20,0,48,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,,39,31,182.88,170.18,187.96,170.18,Orthodox,Orthodox
UFC 2010-11-20,2010-11-20,"Auburn Hills, Michigan, USA",Light Heavyweight,0,Rampage Jackson,Lyoto Machida,a,,3,,0,0,37,40,71,65,0,0,0,0,1,1,3,3,0,1,0,0,0,0,,32,32,185.42,185.42,185.42,187.96,Orthodox,Southpaw
UFC 2010-11-20,2010-11-20,"Auburn Hills, Michigan, USA",Light Heavyweight,0,Phil Davis,Tim Boetsch,a,SUB,2,2:55,0,0,40,32,65,67,0,0,0,0,2,1,4,4,1,0,0,0,0,0,,26,29,187.96,182.88,200.66,187.96,Orthodox,Orthodox
UFC 2010-11-20,2010-11-20,"Auburn Hills, Michigan, USA",Welterweight,0,Matt Hughes,BJ Penn,b,KO/TKO,1,0:21,0,0,22,40,42,69,0,0,0,0,2,1,4,3,1,1,0,0,0,0,,37,31,175.26,175.26,185.42,177.8,Switch,Orthodox
UFC 2010-11-20,2010-11-20,"Auburn Hills, Michigan, USA",Middleweight,0,Gerald Harris,Maiquel Falcao,b,U-DEC,3,5:00,0,0,16,0,50,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,,31,29,180.34,180.34,195.58,175.0,Southpaw,Orthodox
UFC 2010-11-20,2010-11-20,"Auburn Hills, Michigan, USA",Lightweight,0,George Sotiropoulos,Joe Lauzon,a,SUB,2,2:43,0,0,23,13,56,23,0,0,0,0,2,2,3,3,2,2,0,0,0,0,,33,26,177.8,177.8,180.34,180.34,Orthodox,Orthodox
UFC 2010-11-20,2010-11-20,"Auburn Hills, Michigan, USA",Lightweight,0,Paul Kelly,TJ O'Brien,a,KO/TKO,2,3:16,0,0,37,0,103,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,,26,23,175.26,187.96,177.8,196.0,Orthodox,Orthodox
UFC 2010-11-20,2010-11-20,"Auburn Hills, Michigan, USA",Middleweight,0,Aaron Simpson,Mark Munoz,b,U-DEC,3,5:00,0,0,30,25,61,56,0,0,0,0,2,1,3,4,0,0,0,0,0,0,,36,32,182.88,182.88,185.42,182.88,Orthodox,Orthodox
UFC 2010-11-20,2010-11-20,"Auburn Hills, Michigan, USA",Welterweight,0,Karo Parisyan,Dennis Hallman,b,KO/TKO,1,1:47,0,0,31,11,76,37,0,0,0,0,4,1,8,6,1,2,0,0,0,0,,28,34,177.8,175.26,182.88,182.88,Orthodox,Orthodox
UFC 2010-11-20,2010-11-20,"Auburn Hills, Michigan, USA",Lightweight,0,Mike Lullo,Edson Barboza,b,KO/TKO,3,0:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,31,24,172.72,180.34,178.0,190.5,Orthodox,Orthodox
UFC 2010-11-20,2010-11-20,"Auburn Hills, Michigan, USA",Lightweight,0,Tyson Griffin,Nik Lentz,b,S-DEC,3,5:00,0,0,46,52,127,103,0,0,0,0,1,5,3,11,1,2,0,0,0,0,,26,26,167.64,172.72,172.72,172.72,Orthodox,Orthodox
UFC 2010-11-20,2010-11-20,"Auburn Hills, Michigan, USA",Welterweight,0,Matt Brown,Brian Foster,b,SUB,2,2:11,0,0,28,14,45,40,0,0,0,0,0,1,1,2,1,0,0,0,0,0,,29,26,182.88,175.26,190.5,180.34,Orthodox,Orthodox
